,REASON,VALUE,DEROG,MORTDUE,YOJ,LOAN,CLAGE,NINQ,DEBTINC,CLNO,JOB,DELINQ,ks,ks_validation1,c
48,0.009648929746105511,-3.899569376923834e-12,0.3537628634551073,0.19682070334451293,0.134056622348895,0.20038796638869452,0.4125465267580837,0.15607001920212013,0.75906265694014,0.02390759439902578,0.2091293243345546,0.5057088109462115,0.6401432893115276,0.6401432893115276,0.002848035868435802
49,0.01011869925735726,-3.086489434697418e-12,0.36409658562356584,0.20674469581603697,0.1414661506356692,0.2062358743670933,0.42900054774145663,0.1607699370737681,0.7654256463203148,0.025431257933921744,0.21914496535875527,0.5188203421305597,0.639938978116138,0.639938978116138,0.0030538555088334154
50,0.010611059625386748,-8.487201189662915e-13,0.37442714770595426,0.21705005680075057,0.149246114754746,0.2121331098667687,0.4457172722939319,0.16550531940225788,0.7715154732525223,0.02704109847057324,0.22949534712257633,0.5318691795602136,0.6410054860817185,0.6410054860817185,0.0032745491628777285
51,0.011132675340896712,-1.1117891601228093e-12,0.384758680183792,0.2277167995010899,0.15739241522403066,0.21806287919142942,0.4626704699570774,0.1702844930066552,0.777358755012101,0.028759986418702133,0.2401705120619914,0.5448532286191551,0.6410028418470931,0.6410028418470931,0.003511191734215131
52,0.011666735873391626,-8.16607149608286e-13,0.395051240146328,0.23879155137738073,0.16588532913538573,0.2240194222797932,0.47981796956742273,0.1750952431712017,0.7829539514363663,0.030534543207110534,0.2512046001600636,0.5577419913256264,0.6412097972771083,0.6412097972771083,0.0037649358067924675
53,0.012246357819716796,4.734807227521867e-13,0.40527873676038806,0.25019802961317605,0.17481097464572565,0.22999369998458458,0.4971645793405114,0.1799246888674977,0.7883225807108748,0.03247027362156302,0.2625211993298612,0.5705377438329038,0.6422181320809298,0.6422181320809298,0.004037017258596558
54,0.012840600044147584,8.902196923805654e-13,0.4154432226307985,0.26200286573923526,0.18410601130733042,0.23597072998955584,0.5146358289036674,0.18476909113504852,0.7934614798926413,0.03446966684601868,0.27417682213966893,0.5831965348188548,0.6420111766509147,0.6420111766509147,0.004328761281083062
55,0.013467673779754732,1.0125171368525003e-12,0.42551680798884045,0.274163666406998,0.19381128570153144,0.24193886988904983,0.5322171341431848,0.18962102978384698,0.7983895908534941,0.03659123223672834,0.286130951563067,0.5957197988951094,0.6428601522479784,0.6428601522479784,0.004641588833612782
56,0.014106239000223045,4.52377649084017e-13,0.43549085383342784,0.28671262828456856,0.20391702343448137,0.2478912672741074,0.5498365562247175,0.19445751587962182,0.8031040350521066,0.038764866960570195,0.2983895636600648,0.60808573195355,0.6445369495651028,0.6445369495651028,0.004977023564332114
57,0.014816348401114648,-2.922687134458277e-13,0.4453339819002897,0.29953547947574705,0.2144527917382635,0.2538015103271872,0.5675539402989407,0.19931589360188653,0.8076511528806302,0.04118958941509642,0.3109003997934183,0.6202982228564768,0.6436747527949119,0.6436747527949119,0.005336699231206312
58,0.015552072180830934,4.818286325993781e-13,0.45504663400162726,0.31270977259931837,0.2254249073426952,0.25967272753341525,0.5852466985542749,0.20414300129754456,0.8120107290892951,0.04371274075749746,0.32367488848889275,0.632329106634271,0.644937639252006,0.644937639252006,0.00572236765935022
59,0.016322607561697178,6.375821870318392e-14,0.46461713432067436,0.32620220014886786,0.23678867061743583,0.2654836466678956,0.6028689071473278,0.20894333769485038,0.8162028465580585,0.046365910239821694,0.3366987740667232,0.6441655154180357,0.6451472389166465,0.6451472389166465,0.006135907273413176
60,0.017124778657826766,-7.721900838937963e-13,0.4740151549976557,0.3400043971869644,0.24858443241375294,0.27123355066307125,0.6204394338419418,0.2137077146689482,0.8202245605990799,0.04913868854108633,0.3499517346009334,0.6557840166121442,0.6435048166496525,0.6435048166496525,0.006579332246575682
61,0.017988715883596802,-7.331285039044202e-14,0.4832403456098212,0.35410059163282837,0.26077635829087326,0.27691305985426884,0.6379179597957406,0.21843934342368923,0.8240689101612073,0.05213138152866688,0.3634387369163366,0.6672010419643881,0.64410717329732,0.64410717329732,0.007054802310718645
62,0.018859385486719137,-5.950467201219346e-14,0.49227567794158295,0.3684402805598672,0.273460473597172,0.2824958993178316,0.6552694483579907,0.2231172899574918,0.8277879190734624,0.05516027590949337,0.37706734794152313,0.6783979979967869,0.6453647712851632,0.6453647712851632,0.007564633275546291
63,0.019799208434382026,6.141328051971385e-14,0.5011221495954492,0.38302725462046566,0.28651933336393626,0.287989208726551,0.672429026191105,0.22773503499008724,0.8313577622166552,0.05843251768234388,0.390876525724331,0.689364668064265,0.6457839706144444,0.6457839706144444,0.008111308307896872
64,0.020792815747245487,8.16370356491896e-15,0.5097319764185063,0.3978233750754339,0.2999714618599023,0.29337563922386106,0.6893875135237105,0.23228423152040656,0.8348002434949878,0.06189888569686522,0.40481693440492855,0.7000906486606018,0.6449402834866313,0.6449402834866313,0.008697490026177835
65,0.02181397421135909,1.0804109721861012e-12,0.5181506054087706,0.41280462311220123,0.31388023497303247,0.2986431407551588,0.7061024811118537,0.2367521158736267,0.8381478732034707,0.06546963579896949,0.4188464924879952,0.7105559105434084,0.6447359722912417,0.6447359722912417,0.0093260334688322
66,0.022906119442871724,6.013025315243169e-13,0.5263567590504846,0.4279461131138043,0.32816293507079586,0.303788633437033,0.7225741786598101,0.24116021580566058,0.8413451455769438,0.06929077138404882,0.43298126607544357,0.7207962498523188,0.64472539535274,0.64472539535274,0.01
67,0.024072536783455115,4.472421973055085e-13,0.5343179915889189,0.44322931245491126,0.3427712783165398,0.30881951140391356,0.7387373224599594,0.2454594453006862,0.8444232176970372,0.07337290587702763,0.44717696848320504,0.7307751583374885,0.6449402834866313,0.6449402834866313,0.010722672220103232
68,0.02529974604141494,4.196162201615248e-13,0.5420168111901994,0.4586063601654373,0.3577424856513274,0.3137075486045017,0.754591651969995,0.24964718280846726,0.8473915706524747,0.07767561714866418,0.46137413982114933,0.7404933287877175,0.6443247056658368,0.6443247056658368,0.011497569953977356
69,0.026592124825836633,-9.273007034676493e-14,0.5495248265097186,0.4740404281778787,0.37304545509582726,0.31842607910473636,0.7701341726670967,0.2537675393445185,0.8502564095369838,0.08221707765716639,0.4755743810201992,0.7499216558200106,0.6445290168612265,0.6445290168612265,0.012328467394420659
70,0.02791323716518481,8.144207206325672e-13,0.5567375677034949,0.48947676777846966,0.38874305151568506,0.3230317071143204,0.7853079951949746,0.2577813508398533,0.8530171859248554,0.08685005839650473,0.4897213301221375,0.7591309438559324,0.6451498831512719,0.6451498831512719,0.013219411484660288
71,0.02934953531450145,1.0969285061953039e-12,0.5637303831279329,0.5049820406528365,0.40461654439107986,0.32745069609326083,0.8000594616797709,0.2616847328557177,0.8557277687416182,0.09190319562124649,0.5038733547981864,0.7680324653377409,0.6455717267151784,0.6455717267151784,0.014174741629268049
72,0.03084881054849456,1.5344340731147555e-12,0.5704796666647122,0.5204261913438339,0.4208530037080404,0.3317269831589437,0.8144447193071973,0.26547787194039874,0.8583290883780981,0.09717584948289032,0.5179057848413882,0.7767071080032543,0.6464101253737405,0.6464101253737405,0.01519911082952933
73,0.032425090542548295,2.155721040730584e-12,0.5769905218451769,0.5357999161249698,0.4373208709113538,0.3358518867491468,0.8284397002890881,0.2691593961532799,0.8608445186985072,0.10271800075250151,0.5318269518053245,0.7851098922317938,0.6455505728381752,0.6455505728381752,0.01629750834620645
74,0.034084759294033706,2.9759546546597195e-12,0.5832607857679484,0.5510758686943245,0.4540000442251562,0.3398190148043346,0.8420230614179045,0.27272235418582913,0.863277428481896,0.10855507763616878,0.5456089564219203,0.7932459160276394,0.645131373508894,0.645131373508894,0.01747528400007685
75,0.03583136398727727,4.045744842974014e-12,0.5892939677853086,0.5662216731629903,0.4708572605989838,0.3436275391991055,0.8551879053907069,0.2761630782478719,0.8656301578628204,0.11469973835748604,0.5592252453892148,0.8011135554737654,0.6457601725028157,0.6457601725028157,0.018738174228603847
76,0.03767474489967347,4.5280758783432826e-12,0.5951116429989589,0.5812467656451301,0.48783075462746717,0.34723816501763244,0.8678919352750367,0.27948653448623967,0.8679083998071948,0.12121850429088016,0.5726569420945593,0.8087523898899399,0.6453489058774108,0.6453489058774108,0.02009233002565048
77,0.03960954882974821,5.8664131697830135e-12,0.6006759059435159,0.5960512030670815,0.5049382484975035,0.35071550374370963,0.8801900582819945,0.28268679903633165,0.8701075084761172,0.12804772759931013,0.5858678772699927,0.8161027387972614,0.645569082480553,0.645569082480553,0.021544346900318846
78,0.04165547460423335,7.89537813278546e-12,0.6060085299786145,0.6106178593632576,0.5221251660302971,0.35404273240217776,0.8920252256476732,0.2857743601224999,0.8722353651108564,0.1352460615867253,0.59887700265563,0.8232081343530112,0.6462163911168525,0.6462163911168525,0.023101297000831605
79,0.04379501319327194,1.0147308145241499e-11,0.6110815545556074,0.6249495596759483,0.5393853480900418,0.3571998724564426,0.903399742944018,0.2887478810695864,0.8742904357466209,0.14281462516028579,0.6116074933283112,0.8300607716797126,0.6457628167374411,0.6457628167374411,0.024770763559917114
80,0.04600419969269235,9.034032515891724e-12,0.6159997472921556,0.639142915870139,0.556580685938286,0.3601665601033839,0.9143907112112687,0.2915677354154573,0.8762929428090076,0.15084924029868124,0.6239509979009028,0.8366356942866605,0.6463757503236103,0.6463757503236103,0.026560877829466867
81,0.048347029281955015,1.0991929961964268e-11,0.6206856417230606,0.6529683127425484,0.5737668562368196,0.36300949409327954,0.924952869555228,0.2942952452629863,0.878210278325116,0.15923623392252603,0.6361017293963726,0.8429414793056224,0.6472141489821724,0.6472141489821724,0.02848035868435802
82,0.05084040438606419,1.6075971044764567e-11,0.6251359513234748,0.6664015002179111,0.5908997652727092,0.3656910060563928,0.9349912572865896,0.2969101070485907,0.8800764125144077,0.16799865854169105,0.648034304930185,0.8491006133146871,0.6459671279328308,0.6459671279328308,0.030538555088334154
83,0.05337172499669606,1.6774739197395337e-11,0.6293873788225703,0.6795598460013408,0.6078502009042244,0.3682515623762901,0.9446713555704807,0.29942682256714087,0.8818701497571579,0.17726007540971866,0.6595250790974332,0.8549855485830155,0.6459512625250784,0.6459512625250784,0.03274549162877728
84,0.05609496620182308,2.173472383361918e-11,0.6334524380559233,0.6923311919885798,0.6246843943664164,0.37064634786622497,0.9539018534712723,0.3018223828458338,0.8836017109289057,0.18695913714997808,0.6707724830199726,0.8606151831605264,0.6463704618543594,0.6463704618543594,0.03511191734215131
85,0.058910765522836014,2.4024033039721484e-11,0.6373073589904454,0.7047617844592793,0.6413163354855579,0.3729058672016965,0.9627265916997748,0.3040884118146648,0.8852713668920605,0.1971244307024116,0.6815905590801395,0.8660365925318112,0.6457971917875713,0.6457971917875713,0.037649358067924674
86,0.06188187907340419,2.8942719705017654e-11,0.6409849809957308,0.7167398484741142,0.6577290190955775,0.37503524234658175,0.9711391405167619,0.3063067933485187,0.8868761802628463,0.2077962193910969,0.692180725030828,0.8711972436139596,0.6463704618543594,0.6463704618543594,0.040370172585965536
87,0.06496635916002488,3.135780466550615e-11,0.6445042240698545,0.7283888995048041,0.6739572215884461,0.3770010828850213,0.9791112091106373,0.3084138995282226,0.8884287245275679,0.21896861187224362,0.7024253975008701,0.8761313845571472,0.6461608621897189,0.6461608621897189,0.04328761281083057
88,0.06812735105429904,4.3499570840728166e-11,0.6478760186210636,0.739632334889534,0.6897979669011838,0.37887290903651233,0.9867860182442235,0.31047450523639314,0.8899064191619644,0.23067115536481206,0.7122584507088264,0.8808961830077124,0.6455399958996735,0.6455399958996735,0.04641588833612782
89,0.07164809066337531,5.543409399682993e-11,0.6509914050795392,0.7503664634504192,0.705457393010837,0.38058307290978866,0.9939568365894859,0.31231459661258626,0.8913391158236024,0.24277754980631777,0.7219291095349637,0.8854265296738982,0.6459591952289546,0.6459591952289546,0.049770235643321135
90,0.07496581196179178,5.224002545377618e-11,0.654020441938674,0.7608164837090216,0.7206610424931428,0.3822033943844945,1.000893137084736,0.31419995189439837,0.8927305917727781,0.2556017894124449,0.7308903650974944,0.8897508054455565,0.6455399958996735,0.6455399958996735,0.05336699231206313
91,0.07770228879830525,2.299412815959586e-11,0.6568359800974208,0.7707839337198878,0.7355198971191454,0.38375124916212716,1.0073284654141899,0.3160675066577155,0.8940629425163974,0.2691721671927213,0.7396308029311749,0.893792807779791,0.6451498831512719,0.6451498831512719,0.0572236765935022
92,0.08093778912319909,1.3180160047185505e-11,0.6595631512104957,0.7803081364915379,0.7501034988327016,0.38514958422335,1.0134712271125705,0.31772347305578225,0.8953105311192382,0.28310859717032494,0.74820363335921,0.8978325884018507,0.6451472389166465,0.6451472389166465,0.061359072734131756
93,0.08455125003719259,1.6448410919093945e-11,0.6621321305379788,0.7894347477133757,0.7642294350532802,0.38643391625277684,1.0192771891831105,0.3193559318812646,0.8965260455509678,0.29755146965101115,0.7563222534462919,0.9015939285598685,0.6447280395873655,0.6447280395873655,0.06579332246575682
94,0.0882543656834624,2.0211115636441136e-11,0.6645679140239356,0.798142429041285,0.7779436238411215,0.3876163836695384,1.0247566567979045,0.3209249709798737,0.8976909819268915,0.3125581521377009,0.7641015357799658,0.9051770761851955,0.6445184399227248,0.6445184399227248,0.07054802310718646
95,0.09206550616625045,2.4048699390649986e-11,0.6668920687993422,0.8064083387417819,0.7912486894048743,0.38869196512438464,1.0299355888675583,0.3223564244863498,0.8987846853507987,0.3281055603785247,0.7715963402531234,0.9085579453726023,0.6445052187495979,0.6445052187495979,0.07564633275546291
96,0.09594530670677953,2.946171196609196e-11,0.6690813568985735,0.8142885435109529,0.8041084991156765,0.3896839678374542,1.03480091141682,0.32379765794012755,0.8998456077957032,0.3442301934511934,0.7787238065134527,0.9117967401332165,0.6444814206379692,0.6444814206379692,0.08111308307896872
97,0.09989949954808414,3.5755866156895876e-11,0.6711548099332806,0.8217670557130751,0.8165277540018241,0.39058879759511794,1.0393761024579724,0.32518873349664124,0.9008582816020125,0.36090769376025905,0.7855298416179936,0.9148753826265595,0.6446936645372351,0.6446936645372351,0.08697490026177834
98,0.10391962973042179,4.3000527673378495e-11,0.6731182308615604,0.8288517591133229,0.828502179777263,0.3914112100634655,1.043673442981368,0.32653276471709647,0.9018236275817944,0.37812686048797345,0.792022278543877,0.9178001524321229,0.6449032642018757,0.6449032642018757,0.093260334688322
99,0.10799640360410033,5.126984804919482e-11,0.6749771931617229,0.835551419456718,0.8400296430218068,0.39215564182902224,1.0477049010996884,0.3278324138818564,0.9027428955039071,0.3958726859658172,0.798209836382743,0.9205773012732661,0.6442744652079541,0.6442744652079541,0.1
